"user","ecletic","clusters_total","clusters","media_pop","mediana_pop","dp_pop","news","news_total","old","old_total","count_sim.x","tempo_sim.x","count_pop.x","tempo_pop.x","count_sim.y","tempo_sim.y","count_pop.y","tempo_pop.y"
"Svartorn",4135.7532295,144,70,4.91393386294,4.96408512287,0.732844317325,13,14,120,131,-0.0512820512820513,0.0256410256410256,0.0256410256410256,-0.153846153846154,0.0548425567927464,0.229307874125842,0.133277302097314,0.126252845800092
"Sven_Olgson",3438.6875353,138,58,5.41442648666,5.48053295468,0.71718738845,72,75,212,235,0.066131873697821,0.0459095572511435,-0.0496967334888951,-0.0977049551755106,0.134993653073017,0.143873448859156,0.104433633255189,0.0890848201438916
"Sven20_",1229.08378342,51,23,6.02295413965,6.13555369695,0.449427350664,70,70,226,235,-0.0275874268744013,-0.0428343871783058,-0.0175556352837099,-0.0562726262930684,0.220553157841405,0.244455499778572,0.329370455140371,0.312286432014033
"SvjetskaLada",1464.40371725,87,24,5.0191530601,5.47836291995,1.20025889977,29,29,114,134,0.142335519590799,0.135400327519161,0.127352833318083,-0.0213789990819727,0.281650925822529,0.384121285955219,0.0624854702983756,0.0787056675712326
"SWAY5",1190.28179657,60,22,4.90311168516,4.92015986395,0.773420119163,29,30,111,128,-0.00987654320987654,-0.138271604938272,-0.0369913968015396,-0.0715167004829766,0.0479592870395135,-0.027313873792796,0.0895155704521404,0.109058460754438
"SwedoFinn",834.156274644,24,14,4.61444621281,4.75826071935,0.803592479517,30,30,77,84,0.140552995391705,0.0115473749057019,-0.0782509148717564,-0.0507500154661744,0.174871948314328,0.173837935921419,0.306454917686405,0.297701886558706
"Sweepstakes78",1869.10515789,94,32,5.45042481057,5.55440004187,0.633840828157,55,55,152,159,0.131846595216579,-0.0366483685556992,0.2014207902275,0.22999283591309,0.239567446733396,0.230709372447722,0.184402139556173,0.226804902748573
"SweetStace",1178.80974214,50,21,5.48755216403,5.69479642187,0.822943101302,18,18,155,181,0.173937365008029,-0.0748299319727891,0.0393444737682317,0.0466760028009337,0.416610969819458,0.44277307923513,0.0637879159821411,0.0617877865700465
"Swifty_owl",760.851721855,29,14,5.07520944669,5.11129272113,0.848280350529,12,13,35,51,0.393939393939394,0.272727272727273,-0.333333333333333,-0.393939393939394,0.327731092436975,0.266669040486989,0.139495798319328,0.0810133793884524
"Swing",1713.0990054,69,36,5.80010431539,5.85267039991,0.413812252372,12,12,110,115,0,0.137408583724303,0.0606060606060606,0.167943824551926,-0.0983141597867609,-0.119159741793768,0.00817893689227723,-0.0154404172465164
"Swuabino",2584.12019336,91,43,5.73375124317,5.82470709422,0.552371856341,18,18,118,127,0.144263070483516,0.0797381798293696,0.189542483660131,0.152331243184481,0.256287653280581,0.277891819639562,0.0945133201012097,0.0277456024836155
"SylviaKWP",1989.98095876,103,38,5.6483707053,5.78900361968,0.691930651513,33,33,134,155,0.0227272727272727,-0.0380230885456344,0.0378787878787879,-0.0456277062547613,0.205568659050062,0.273577328752599,0.0488325128725217,0.0851809114946732
"SylvieSchnorrer",1323.55333844,67,25,5.51373380303,5.61444395825,0.627242081243,132,133,103,120,-0.0618843937752446,-0.0380688570681387,0.0384615890475829,0.125537221141475,0.29581648548627,0.314655472152961,0.161250481134913,0.234700464639321
"SymbioteVenom",1173.17004433,31,15,5.74808254639,5.93821340955,0.673195448461,45,45,95,115,-0.0020451191380318,0.0327557973685082,0.0643887086414044,0.105379460476522,0.403822518882082,0.0805710923534666,0.0838207009143108,0.0250515161099014
"Synnn",1294.98300707,35,17,5.60370695204,5.57364003431,0.43442033744,22,22,117,117,0.012987012987013,0.0649350649350649,0.212121212121212,0.142857142857143,0.185871415202051,0.158218428623833,-0.099255249820057,0.0728916578677837
"Synomain",1227.85284199,49,20,5.62639698272,5.64307052666,0.59717115024,17,17,77,81,-0.0882352941176471,0.0441176470588235,-0.0294117647058824,0.0735294117647059,0.205575535867312,0.253425029064457,0.0642955006763939,0.086629155502414
"Synth_Junkie",2254.36319082,112,45,4.92291099047,4.98947206579,0.803466368636,13,13,83,90,-0.128205128205128,-0.0387104830569382,0.102564102564103,0.193552415284691,0.0735836137100668,0.151505364411246,0.162472619071827,-0.0420190659109316
"Synthe_Nox",643.573856022,19,10,5.49879717095,5.54130710066,0.72866563793,12,12,77,82,-0.363636363636364,-0.242424242424242,0.333333333333333,0.393939393939394,0.163732697657128,0.137446898030649,0.0533151059466849,-0.0322139661660031
"Synthetic_Ash",3583.41494523,127,66,5.23754592476,5.30783464875,0.809395596545,96,97,206,220,0.101652670177564,-0.0201095061825036,0.217587160518959,0.177437298803088,0.0859450949754827,0.0327069469429796,0.0433989564484797,0.0458468557584998
"Syntoxa",370.521672093,21,7,4.65351290097,4.61066058065,0.842776827698,23,24,68,94,-0.135191271322883,-0.0597614304667197,0.0197628458498024,0.150495344565223,0.158507138836278,0.165639554072216,-0.0500438981562774,0.0506499129747826
"SyotaNaito",3076.02304696,130,58,5.01158651628,4.99925406679,0.88409071834,11,11,73,91,0.127272727272727,-0.0185216946644159,0.309090909090909,0.240782030637407,0.19150964478534,0.132061684340037,-0.0186560091341584,-0.00305344934890259
"SyrFox",3335.36398331,174,67,4.82764593356,4.83237155755,0.756205669017,29,30,227,255,0.0886699507389163,-0.0916994056859538,-0.118226600985222,-0.3048385648479,0.156812188720217,0.126001219907917,0.0434358637586694,0.00426349794047927
"Sytten",1468.04979007,45,23,5.08928769072,5.09879309658,0.618495416119,13,14,116,123,-0.153846153846154,-0.128205128205128,-0.0769230769230769,0,0.0881712476333275,-0.0450472201659054,-0.0178531283653421,0.0750889159864034
"Szotka",1883.89645687,66,26,5.64458707612,5.6127245344,0.576785822881,13,13,71,77,-0.205128205128205,-0.179487179487179,-0.128205128205128,-0.0512820512820513,0.31144261267626,0.200535341805416,0.163980780542352,0.199723457830495
"Szulii",588.160549813,30,12,6.05643409263,6.11355609754,0.364592803892,18,19,61,68,-0.124183006535948,-0.217109961744959,0.111111111111111,-0.111844525747403,0.240832289646075,0.17892043803746,0.0142309989336317,-0.0148641594677275
"T-Bag-T",1406.491162,58,25,5.80862035536,5.88079816312,0.528421293235,20,20,96,100,-0.294736842105263,-0.216359592177612,-0.115789473684211,-0.0791559483576629,0.125315502237587,0.0491465572175207,0.102699166428482,0.0599390031761563
"T_M__L",3232.21116358,138,64,5.72082993927,5.82649148134,0.535379992956,92,92,439,461,0.0162679593429305,-0.0302451877123612,0.0511962249909872,0.0662513635604102,0.186776828733258,0.190376391087873,0.24785801762564,0.273503522750706
"T1msl",1644.0627923,48,22,5.66199421194,5.85121343704,0.691400001669,24,24,78,89,-0.175187148742135,-0.0556748228420677,-0.364973226546115,-0.285797423922614,0.297382934334788,0.291698255204433,-0.023996008995728,-0.029126631454254
"T1tchP",2977.09374623,112,61,5.8393102545,5.90074712188,0.494273233511,52,53,164,187,0.00613815760446604,-0.03198976491258,0.0368150557731524,0.017587735072529,0.190666980057172,0.140065790878874,0.0349931031438411,0.100162221174331
"T3H0",2001.46551427,66,29,5.10895856043,5.09949442608,0.724206001148,23,23,152,163,-0.122529644268775,-0.182905837672135,-0.00395256916996047,-0.0636194217990035,0.127351288328698,0.177045102067437,0.131066092250743,0.215870075449064
"T50L",3384.5353695,145,57,5.40800177926,5.48671235996,0.740260816984,67,67,200,211,-0.0996151872104572,-0.034712794881408,-0.0642970753812951,-0.0557231707306813,0.0537577706883419,0.0791323048830826,0.049428042447292,0.0567049436636529
"Tacgnol2",4545.25181747,192,83,5.63600469761,5.80652736597,0.723320210838,34,34,180,204,-0.044723005386878,-0.046553734083246,0.00536676064642536,-0.042972677615304,0.16521087420312,0.190131623065196,0.18896343496548,0.183762681997002
"TacksTacks",780.554982832,42,13,5.49821216158,5.64414896326,0.809488408811,12,12,67,81,0.242424242424242,0.198479065379549,0.0909090909090909,0.0458028612414345,0.124547114222647,0.10624312753932,0.133484176561105,-0.0172375437432903
"Taco_Chopper",1970.2453224,94,38,5.64555871698,5.72457365338,0.659585508212,30,30,179,189,0.0874569048566689,0.0460299499245626,-0.0644419298943876,0.0230149749622813,0.159610578269129,0.219880447759954,0.0670184165863813,0.0456849411767052
"Take7Me",814.670358973,43,13,5.47476943209,5.48691195719,0.712642480036,59,59,42,55,0.141561914688562,0.129543346527912,-0.131655961684274,0.0246262950446062,0.484320557491289,0.48167612619734,-0.126596980255517,-0.0721350720392152
"Talal86",482.444475735,20,10,6.11213535822,6.17497723706,0.342008850727,37,37,144,156,0.339625059638795,0.270597823433064,0.0435762707511276,0.00752447364780602,0.232657647078621,0.311002772747163,0.0535549542109829,0.171153270456473
"TalissonF",1350.74027498,67,28,5.94643599967,6.02228940362,0.412790725093,24,24,123,136,0.465023805399359,0.52502644531904,0.173913043478261,0.308530453672267,0.241434483985328,0.317821254141675,0.0361285174820673,0.0598251772501977
"Talkian",1833.74063066,73,34,5.65909693915,5.72754043165,0.644236156452,44,44,89,99,-0.0825397287532554,-0.165876659002406,0.28359804238298,0.266472826397413,0.166858345020927,0.192954389642235,0.0513606850676972,0.0689305854100416
"TallGuyCM",4032.94341855,162,79,5.46056757186,5.50784771649,0.573896660093,91,91,258,271,0.0547744718384313,0.0862644828867559,0.283164457093319,0.261244144196823,0.167718009840281,0.165256389923811,0.231755938386802,0.234108676275108
"TanjaZZ",2081.41907565,113,43,5.25179829313,5.32211025484,0.774106889278,44,44,56,65,0.0753315755871892,0.0627328106780666,0.110169738782548,0.0382169050543166,0.357073340665521,0.280497908369294,0.170351249364873,0.121944362486887
"TanteGreta",2897.28779756,104,58,5.80675629098,5.97850956316,0.647680957798,20,22,115,126,-0.0947368421052632,0.0947368421052632,-0.189473684210526,-0.0842105263157895,0.193573055370234,0.172219069710479,0.268681843416098,0.254737523697753
"Tanthonisz",921.37601323,59,22,5.40328630394,5.45614724697,0.587021918977,22,22,53,53,-0.0913052108283774,-0.184637236468999,-0.360872976131206,-0.193429485824666,0.184067237895347,0.0212070930923185,0.11781846224593,-0.12719638088643
"Tapetenwechsel",3338.76246818,134,55,4.99323702804,5.02247373671,0.980790590511,24,24,63,69,-0.13768115942029,-0.00364304164156645,0.13768115942029,0.0983621243222942,0.0835041093183267,0.0575691761749239,-0.0404713167861829,-0.0750455332280257
"TapijTBeveR",2025.43789115,86,30,5.43500510226,5.43782029794,0.698255168713,78,78,131,139,0.108333357407415,0.134201617901455,-0.0866522547067954,-0.021028094779357,0.155554256842131,0.207909795818589,0.0386513181900394,0.0635242626994714
"TapirsRD",3543.13341431,168,62,4.8812037788,4.93771453079,0.997970663809,57,58,134,185,0.0592313009739455,0.0567825152049856,0.143396935432192,0.0541566974465025,0.036492253334267,0.0120564213734625,0.0877911939789198,0.0274885194586746
"Tarcillahonorio",690.508903697,27,12,6.09036732206,6.21381488807,0.423641289267,25,25,58,64,0.0468227424749164,-0.0236096082324943,0.183639654905899,0.026937401188059,0.206792603541725,0.31088052058065,0.286841353299812,0.287579810951331
"Tarquinblake",998.227705354,55,19,5.66524991133,5.82917507392,0.692225205945,17,17,99,106,0.441176470588235,0.324641582152911,0.191176470588235,0.173645497430627,0.0916125277581349,0.103289163193533,0.155766506518159,-0.0678154114187326
"Tasrother",1070.19548594,40,16,4.89590202268,4.97462681387,0.861332612915,31,31,128,143,0.224379850080653,0.0455535740353978,0.193756839916583,0.205632040975333,0.202331762893535,0.15867987623613,0.118863049995429,0.106354530635349
"TasteTheLight",1207.45281193,54,19,5.78981288059,5.92582139881,0.606653165357,27,27,90,97,0.382198110082661,0.417874376132127,0.0997150997150997,0.214286588926638,0.33978763538082,0.350600995816981,0.0317182827074986,-0.0120075258238376
"Tato666",3036.59616295,95,49,5.07717944383,5.10494250304,0.735481682111,49,49,305,437,0.017050354143796,-0.0677825730132482,0.0629251700680272,0.199405048860327,0.119936466133182,0.201721888761374,0.114083431075782,0.199607582611772
"Tatulec",636.472227772,27,11,5.21867134639,5.3325313688,0.846940903754,19,19,76,79,0.0409356725146199,-0.106198848810718,0.0175438596491228,0.141598465080958,0.312906178542642,0.269631930181856,-0.171729653543605,-0.181053766521588
"TawkwardTurtle",2587.76632664,100,49,5.70231922568,5.82263749765,0.646019898811,10,10,54,59,-0.2,-0.155555555555556,0.0666666666666667,0.2,0.263029175936329,0.306130029397671,-0.00559636544545381,0.0133711966863351
"TayD",1842.92259354,81,30,5.59963429605,5.7208412305,0.670878958756,15,15,29,46,-0.142857142857143,-0.153111800470191,-0.104761904761905,0.0765559002350953,0.278668522571598,0.306370426578987,0.362515688655088,0.361168389056529
"TaylorLynnne",893.154279561,36,16,5.16048467056,5.17181710499,0.666134323584,47,47,129,155,-0.0658016964707954,-0.0232342408795155,0.00370199021589342,0.146636504455475,0.174677261187907,0.180802985672367,0.131733643779159,0.192413231827405
"TBHA",2471.34275882,93,45,5.6700262575,5.82083170954,0.677977494572,19,19,122,130,-0.0411771830024085,0.0769284640704274,0.0529420924316681,0.266290837166864,0.240504753658576,0.360794688514263,0.151644726083996,0.192492420581701
"TBWAMANCHESTER",1244.94013775,80,25,5.52765976779,5.59569322137,0.625463113325,39,39,113,119,0.0607287449392713,-0.112314349071194,0.0337381916329285,0.0852506504998218,0.302886593127681,0.192342251427823,0.0205598672536782,0.0957671393909964
"Teacher987",3624.63886883,146,69,5.59904983461,5.74132810543,0.667048805127,23,23,252,280,0.202382545850203,0.167673021083402,-0.107143700744225,-0.375268190043805,0.0557630390610907,0.244668598919578,0.235000079544585,0.131333756023474
"Tearjerker_",4406.63139122,153,73,5.47052567426,5.54443455588,0.673245305343,70,72,101,117,0.0505489963198814,-0.00124533269484546,0.137116830323256,0.0730443903371943,-0.0540968991063035,-0.014497108603488,0.0752773434676351,0.0607506490264042
"TearSong",4013.55078316,184,75,5.31417715924,5.51869210155,0.935406122375,19,19,108,120,0.12280701754386,-0.00584795321637427,-0.12280701754386,0.0526315789473684,0.17557866355219,0.239515196065019,0.0868360418950118,0.280505468923137
"Teddy97",3904.06251994,137,74,5.63368371158,5.76303798093,0.657148519403,21,21,197,204,0.152380952380952,0.0623517334991367,0.0380952380952381,-0.0527591591146541,0.200518472294094,0.22988327030723,0.174805658887199,0.210674415290592
"Tedeward",1019.32008968,38,17,5.85584650278,5.93387718363,0.507533399391,38,38,127,133,-0.00142247510668563,-0.0128205258282525,-0.0753911806543385,-0.061253623401651,0.137676638423429,0.15993575820393,0.0995311130012295,0.117153461010014
"Tedmetal",1605.16823738,61,25,5.57682489844,5.61604149998,0.608007097995,59,59,129,156,0.050277698727972,0.0538800546261734,-0.167202579490698,-0.254173301171296,0.238225184800345,0.259220907370245,-0.113825115640826,-0.18680654213977
"Tedzik",527.714230377,40,11,5.03402514316,5.13958316183,0.875576344467,32,32,78,118,0.207870943369741,0.110437761445173,-0.262096774193548,-0.0551631884434416,0.103137723515743,0.153151649022435,-0.0366361370608608,-0.0670672014702764
"Teen123",344.674258827,22,8,5.8909157839,6.03099215006,0.539931999275,16,16,46,59,0.0833333333333333,0.133333333333333,0.283333333333333,0.2,0.216529749795628,0.131719514447841,0.106331573560353,0.149152979595349
"Teenspit",2515.43251598,96,39,5.01006285281,5.12899814139,0.869606124373,36,36,165,183,0.145720356429929,-0.0338436854437172,0.138204968138849,0.00799381198706881,0.180728750441303,0.15103280347406,0.186566133577056,0.258584804884998
"TeeO_",270.339093408,32,7,4.5954771168,4.44816046754,0.963812660009,15,15,50,74,0.029424494316825,0.049040823861375,-0.104761904761905,-0.142857142857143,0.180851306049522,0.178616056022058,0.0310839095770386,-0.0155610990636336
"TeHb_DH9I",729.530941761,47,13,5.9211734742,6.20253844603,0.642419778187,21,21,59,66,-0.0476190476190476,0.11031460542155,-0.123809523809524,-0.11031460542155,0.481005260081823,0.399415187554894,0.144360023378141,0.193265413333013
"TehBassPlayer",2107.2128767,103,40,5.52697124804,5.64357493939,0.651014356355,41,43,72,100,-0.0353874379471852,-0.0122701695638718,0.0158633342521865,0.0368105086916155,0.0156924875756738,0.0651818004688967,0.0572775796512093,0.107846251684902
"TehChaosGhost",1348.25612899,57,22,5.86765856774,5.97382845888,0.475799841327,13,13,119,125,0,-0.153846153846154,0.0512820512820513,0.205128205128205,0.199728593315781,0.19374857335539,0.0709190717919475,0.0918005658031765
"TehDewid",542.238562947,22,11,5.86447596951,6.02575540683,0.521084945505,15,15,82,85,0.344501551057929,0.182692307692308,0.104761904761905,0,0.257870187496273,0.236362575592771,0.00482000350460323,-0.00785860225756016
"TelesRafael_",583.773340692,39,11,4.79917666774,4.57169718837,0.841322636003,13,13,41,78,-0.41025641025641,-0.0512820512820513,0.102564102564103,-0.0512820512820513,0.178048780487805,0.143119935285423,-0.00975609756097561,0.118654989082786
"Teletub",3240.60888158,118,62,5.70309882361,5.86556002774,0.632865425711,16,16,272,278,0.443518526640533,0.352953638862728,0.0585779186129006,0.0504219484089611,0.23312118811522,0.230333681848695,0.161141051791834,0.161089431761698
"Temathael",975.850372948,42,16,4.68925160582,4.84668165645,0.752782285021,23,25,62,77,0.015904603995549,-0.108003456165897,-0.0119048556382472,0.079844295754001,0.301217617643934,0.264505429051359,0.369214506433478,0.249937424475312
"TemaXR",1093.70777112,31,18,4.7072045746,4.73229723921,0.812995770248,39,40,45,56,-0.0365358592692828,-0.0217244971869745,0.114864969745272,0.141018537189826,0.0727272727272727,0.115268006344837,0.0868686868686869,0.107179023443445
